ONE,TWO,THR,FOU,FIV,SIX,SEV,EIG,NIN,ASM,CON,ENG,IDM
99.3137429,43.86688171,108.3829703,29.91030347,26.73980939,51.07548929,37.86011026,41.00124348,55.88805841,0.063028918,1.002051768,3.218817066,0.84499364
113.2039141,49.46123343,90.57146662,31.6331319,26.36962387,50.5410761,41.28524345,39.00055403,60.47450357,0.061571127,0.909524937,3.276012244,0.811987729
86.13964844,42.14447206,104.6505583,42.85909366,28.59308643,57.92285349,48.62622256,43.10121896,67.08145651,0.065902198,1.382575758,3.373454726,0.827465635
101.8053287,41.85134549,104.1601168,40.35071342,27.04364147,51.64551274,48.54758753,42.66174577,59.72495757,0.083091783,1.586450442,3.203196484,0.816074394
115.3638632,42.29097617,125.3291213,34.27683285,24.01599385,59.01531203,44.58993055,39.60058046,64.4820675,0.071151807,1.368095013,3.299376324,0.814503636
90.08117306,45.86044034,119.0653902,40.29440943,30.43592354,58.04843506,46.99634346,45.21916261,65.69017424,0.075207914,1.759469697,3.340213083,0.812830291
108.6349037,40.25947956,97.91569997,48.5099317,23.90051228,47.41475975,56.78151036,38.45947106,54.35070922,0.072233918,1.037760417,3.212587368,0.804910058
113.7523477,43.76290246,96.88252644,36.21727265,24.4065778,48.60735005,46.04736513,38.42201875,54.60589392,0.06511352,1.060329861,3.350068496,0.815737124
93.02024148,42.77576547,113.90916,47.37035721,26.168166,62.98826297,53.18243657,37.85631219,71.75831711,0.055557639,0.831202652,3.46912073,0.816203965
111.5814493,45.14025016,99.33172546,38.85038971,25.16139152,51.66170375,48.54202261,39.45403233,59.45466528,0.062668135,1.031131629,3.289948076,0.811992014
96.39489623,42.2402541,106.0298098,34.34942462,27.67642493,50.86745625,41.51932114,42.02283534,56.42024357,0.057876937,1.338383838,3.411283031,0.816383434
113.8489485,44.79063092,117.1648812,37.16827738,23.69563928,54.95911382,47.46518258,37.48270532,59.94167331,0.083228771,0.980863321,3.120511241,0.829502745
93.66649897,43.34842566,109.1776752,41.89005007,28.79078802,53.64486187,48.21416124,42.64333616,59.84127252,0.068771759,0.978929924,3.259246179,0.814726243
111.417367,44.54903527,102.7104147,39.08405564,24.13721638,53.91794364,48.62295271,37.18200878,60.71443292,0.061740209,0.899581755,3.407767623,0.80640782
97.29216974,45.83137034,96.82576744,31.46664068,28.87840853,51.7737871,39.47241108,42.75011961,60.5379986,0.059616193,1.539457071,3.508488663,0.756640309
93.43960109,45.08585859,96.47924558,32.88166685,27.94196133,48.62143497,40.02257437,41.5846478,56.98665484,0.06885942,1.141019571,3.289171405,0.795877849
100.3147491,43.30524976,110.007921,38.64181999,28.0193919,55.53023158,46.4949815,41.20876783,61.86057112,0.052333216,1.342329545,3.544305142,0.755643411
98.26453007,59.25431068,101.7980094,26.79487687,32.74989226,47.95422676,35.55632022,43.57675007,54.42846745,0.039388441,1.295849116,3.704550648,0.753129463
110.8044705,44.70059975,91.60522214,36.65059186,24.03886921,48.33845237,46.14790589,38.22287297,55.21933173,0.067738228,0.816721907,3.196043838,0.823144115
100.160393,48.73777817,114.0541154,27.98175397,27.99075959,57.04851009,35.53796359,40.22795805,63.44451332,0.061457377,0.989030934,3.333657106,0.835180511
96.68867385,43.28749408,103.4579979,34.31571121,26.07569632,51.86068805,41.59181821,39.5545145,57.53672352,0.058042824,1.216145833,3.4449506,0.793403414
98.08858112,49.69145557,104.6593474,28.43148568,27.69948452,51.52488871,36.18134086,39.56949295,58.90000154,0.068586041,0.994081439,3.363689267,0.785326175
96.48892243,43.31471946,120.0839745,34.69273688,25.18888515,59.26046703,41.95289787,37.6915627,66.22722771,0.062000933,1.126380997,3.401839813,0.814580403
101.6574633,46.07758247,109.5993825,26.72541071,27.24812026,50.45851443,35.55965318,40.75372571,55.57958966,0.040215221,1.668087121,3.723892453,0.715962921
97.79546441,45.45467369,106.8432864,29.51151018,27.2062424,50.00536857,37.07537172,40.27723093,54.97669383,0.053484614,1.320864899,3.439253395,0.80645144
97.92724116,42.90490846,100.9839212,31.51123564,25.81327868,49.90515782,39.27826252,39.38536486,56.22145868,0.062444909,0.964409722,3.322347528,0.825418652
94.35639599,46.62791982,128.6366694,42.13906631,32.23134994,63.43522338,49.14898505,46.68279863,70.89651138,0.045030432,2.032275884,3.686684405,0.757830239
96.37138968,46.40524384,86.78438684,33.72400695,28.37896069,48.35510069,41.19851081,39.98584018,58.36190426,0.076688413,0.938920455,3.189536974,0.816745328
95.50405421,39.50160788,106.9930062,42.98372803,23.77309851,52.31070654,49.66971331,37.21411939,60.35086775,0.075393625,1.048098169,3.24456395,0.819850024
95.26436237,45.65322167,108.3064729,35.80549745,26.48135258,52.30970684,42.94243886,39.44855287,59.02724008,0.071917003,1.371251578,3.320890555,0.779048574
97.00451783,43.29388613,98.45329269,32.30623937,26.23319967,48.64964345,39.80987241,39.49827771,54.83633306,0.06090845,1.270320391,3.370494436,0.815603214
114.2796421,44.13624527,103.0458984,36.00739572,22.80865908,52.03669478,46.21332674,35.81272899,58.0911619,0.062655029,0.980508207,3.292717046,0.839950443
115.0777403,43.3872021,101.8445687,37.50329141,21.57956893,49.34756461,47.82512873,34.59766807,54.45846815,0.053220439,0.755997475,3.378433048,0.825321582
93.74302596,41.36145636,96.11125908,44.36854664,26.01305287,47.65754853,50.48608972,38.49571768,54.12464589,0.046477409,1.144176136,3.541082091,0.794917536
97.73922822,91.55667022,83.635683,39.3865987,56.79093893,48.70466983,47.24975942,68.86049902,63.86265591,0.051095826,1.515980114,3.441452244,0.671583361
93.92299953,45.96665878,105.5000888,32.61641098,27.08170218,56.15971834,39.55285606,39.5387103,64.16852767,0.060677091,0.909051452,3.41101007,0.793581606
112.9601089,40.87046244,112.2399286,37.68482032,22.53436693,54.74991525,47.80740271,36.43634115,63.13921675,0.057280448,1.041785038,3.44694771,0.801745848
94.07085503,45.47314946,99.4487354,31.11632046,26.8605113,48.87517373,37.98887188,40.29336419,54.80328156,0.075854802,0.742582071,3.066027843,0.841194171
96.2476523,45.96219026,106.4242917,29.42537563,26.46781998,49.50676891,36.53195722,40.0001656,54.59115578,0.053737961,1.14547822,3.422430902,0.781639958
97.86498777,42.21855271,100.4570411,30.63293469,26.15505726,47.7968195,38.31802774,40.02371248,52.82963134,0.062905836,1.095604482,3.311474286,0.830357169
96.40177162,49.28151634,115.4693024,32.09009636,29.12923173,59.89235188,39.34658592,42.9671746,66.28903053,0.061441525,1.564709596,3.446031866,0.780227399
95.65251144,42.05818932,101.588009,35.12422911,26.24732538,53.68212629,42.02499785,39.72879221,61.94386098,0.065929985,1.162799874,3.433182051,0.794950061
96.31613005,42.33041351,98.64811198,33.27614392,26.7432956,48.33580683,40.48093875,41.18446317,54.47357524,0.073751661,1.201901831,3.255022637,0.829823091
112.6614485,76.73395084,140.912139,31.79630772,42.05565671,57.77777899,43.50987576,48.5910403,64.78827191,0.044876122,1.732638889,3.634956311,0.78117269
110.6516631,83.52853733,158.7121212,34.76953118,48.16639976,62.21522184,45.93536239,53.64123347,69.63540592,0.046835773,2.175228851,3.699129767,0.77351569
95.68151239,85.31580453,138.8069957,30.85268927,50.33570565,59.85313067,39.84347223,56.31698921,67.97323864,0.048283352,1.699416035,3.643902042,0.779032397
99.12983349,89.9394334,148.0647589,27.62855682,55.07612548,62.85168587,37.39460757,60.45309093,70.32278213,0.046407808,1.503787879,3.590886959,0.805704878
110.9599116,82.12374724,146.7910354,27.45702477,42.72132662,58.34243954,39.21319206,49.57385012,65.45899839,0.044765613,1.777185922,3.645269751,0.787136789
98.25012824,80.04542495,138.4192314,28.63595052,45.3155058,57.05327301,38.33192476,52.10273085,65.51257204,0.057326039,1.566682449,3.471318861,0.814794699
97.90805516,70.60955256,144.6401811,30.07666511,43.17605962,60.4938178,39.12762578,50.83553133,67.48686114,0.050698733,1.772253788,3.567554419,0.795642243
106.7546855,76.40695036,147.5739524,40.46222248,42.91009625,57.75743808,50.90315964,49.2899123,65.51114511,0.040804113,2.083530619,3.753920123,0.747968337
111.2006589,64.53810567,129.3117207,35.79316263,34.1808375,52.06762474,46.84531601,43.48749088,59.83163625,0.054441089,1.773042929,3.528530923,0.786105782
102.5400687,62.51167929,134.8360756,20.4762825,34.41969377,45.19060297,29.58972125,43.77669592,53.44247216,0.051113708,1.765822285,3.554560523,0.751495193
97.74542298,73.95221749,140.6193675,29.3775399,40.75194407,62.81730938,38.06058362,47.85410268,69.96433148,0.057080535,1.674242424,3.511732101,0.802574814
98.16962595,53.61113084,131.0742188,31.83582819,32.76704524,61.79996132,39.71166375,43.11731944,67.84747698,0.07383319,0.955965909,3.229348651,0.823731459
102.2977036,54.18415601,113.3848939,23.10530772,32.74396959,46.0088462,31.70897188,43.38680808,53.06871839,0.077285064,0.969184028,3.197830048,0.815476552
96.19357639,77.6988735,144.5968671,30.48709986,47.0147379,65.6225448,39.29632396,53.6121165,72.61548644,0.042802664,1.622632576,3.683662918,0.777248459
111.4090317,74.94141611,150.9703184,37.21056112,48.42310647,59.74033634,48.31016955,54.34196958,67.0038141,0.047472339,1.534011995,3.606271419,0.786060454
112.9702,68.64229206,124.0522708,28.5861301,36.18700408,50.22764859,39.82550152,43.50542878,57.21537642,0.061602433,1.206281566,3.329962888,0.815421803
113.4672802,65.32429766,130.4795711,29.92235808,36.88783193,53.15238021,41.31782491,44.37539173,60.2852817,0.05707389,1.231100063,3.420011973,0.810121059
102.6438999,72.96420257,148.1891671,20.3070352,40.28457492,52.27683914,29.56275633,47.57190219,60.17861014,0.066271015,1.689591225,3.428119291,0.79562563
99.09144176,70.41712042,133.8703243,26.10897747,42.00441093,51.11843632,35.9810463,49.63377032,59.95656656,0.056299707,1.151041667,3.429621209,0.807034978
100.7854226,77.58530619,153.6213404,25.21978032,45.3018409,58.67164338,35.15437224,51.19715551,66.65938309,0.052078432,1.743410669,3.615546207,0.782417898
99.58719026,63.0989682,127.2208215,28.56782687,36.91425188,52.82173847,37.6068925,45.4759423,60.54341037,0.053185242,1.428503788,3.513282397,0.786772121
112.8786695,70.06925702,141.367878,38.45748224,42.27788027,57.83330863,49.2620381,49.04302486,64.63070514,0.048557773,1.780026831,3.599377974,0.784917041
114.8327217,74.23324061,153.4835365,33.899059,41.02577301,59.58512465,45.11911076,47.87079044,66.12187791,0.044893973,1.984453914,3.710828745,0.766010841
115.185468,61.50265349,132.332702,32.23158249,30.30959733,50.38643935,43.50023353,40.59303162,56.6401942,0.058956785,1.513415404,3.394108672,0.802104231
98.45400292,66.15550032,147.8758878,28.07261387,37.32899888,61.29588559,36.59202055,45.89893498,67.88243524,0.056405732,1.384588068,3.519647064,0.778651786
113.6523832,75.66602549,148.4149207,27.21929342,39.14700526,56.6836565,38.7037915,46.63038625,62.77888037,0.041658599,1.943142361,3.679520129,0.767237265
114.4215791,66.64736229,127.2482738,28.25159475,35.81803906,51.85796565,39.57459291,43.24401358,59.52506162,0.057546176,1.320036301,3.421772912,0.808654336
102.3227786,64.91293797,151.2979897,22.16661683,36.7282387,49.07080036,32.00512006,45.31966809,57.74639202,0.064367317,1.812855114,3.454445168,0.786627557
102.9124744,79.59539733,149.3327415,21.9137946,45.44022418,52.96759993,32.20715681,51.79693281,61.03682408,0.052256615,1.830965909,3.59631293,0.784180135
115.83648,60.85602115,107.6548789,24.36928925,32.63816006,45.65829159,34.51938058,42.08749159,53.3807544,0.064580573,0.979955808,3.210160303,0.815919411
114.0099826,62.23797546,130.9530362,29.25635323,34.34574482,55.03460511,40.59979632,43.27829277,62.4521593,0.048443596,1.420809659,3.554121707,0.787967716
101.1232639,52.54929175,112.0665345,25.60711907,31.51603204,51.64137622,34.84564494,41.47025845,59.50345381,0.082748978,0.679726957,3.119642786,0.838177804
115.0031763,61.03434738,106.4986979,27.80554493,33.02346867,48.12874344,38.3397566,42.540235,55.31445958,0.063263789,0.741753472,3.225870405,0.82455804
115.5206656,56.06301294,129.4378748,32.29644281,30.11559096,53.02790581,43.52452692,40.25549363,60.23307485,0.052556342,1.059146149,3.42021245,0.809668915
104.0774246,61.55778488,119.2435192,21.81327992,30.76187934,45.62336756,31.53243899,39.55591702,52.95979899,0.080473088,0.886363636,3.160365916,0.809967054
116.7804115,57.30520044,116.8195332,29.39212185,30.09796438,48.67791705,40.15404464,40.57793693,55.50816557,0.062429742,1.203006629,3.29830936,0.807870172
117.2933929,70.32800663,116.5441525,22.12046902,35.49018816,46.29937394,31.53435228,42.92574126,53.38527178,0.074918783,1.104876894,3.175339042,0.825384071
116.9150982,66.45113242,133.4323903,30.20511938,38.68680085,57.64153045,40.76839637,46.17061447,63.97211194,0.064611673,1.387231692,3.361105832,0.826517974
93.14160156,62.86779908,129.1750118,37.79304772,37.17428679,55.62283336,45.70821294,45.14905485,64.26559041,0.060905847,1.267124369,3.372092544,0.816596737
101.7667594,63.74996054,146.3691702,41.51684048,40.32215989,60.17498378,50.92172945,47.35998226,67.66561473,0.050155442,1.463383838,3.538330818,0.815194043
115.66352,61.67225971,130.715041,32.11072463,34.89789708,56.84596399,42.68815164,42.84408747,65.09539943,0.055748226,1.048571654,3.425937402,0.818549148
114.3719125,58.50813802,114.504143,30.9083765,31.3600822,52.63578092,41.64094839,41.82109045,59.59464117,0.071288801,0.989504419,3.189251963,0.840009954
113.8982106,63.70088581,114.5331439,29.86000761,32.36060868,51.93167129,40.22083174,42.32117946,58.29828235,0.065131306,1.11071654,3.234266656,0.826368636
114.2589765,57.65535235,109.3703145,32.86815819,30.73393025,48.08703563,43.19612076,42.41690868,54.09905402,0.061548665,1.194207702,3.285974289,0.812599804
113.4889717,72.64190735,148.6521761,29.47253072,38.98761187,59.94111697,40.09941812,46.32023302,66.76864429,0.043056837,1.551175821,3.642574438,0.779201046
113.9150391,70.46155895,124.1107955,32.9659494,36.49055424,54.56243867,43.20836489,43.67876936,60.95494229,0.072170579,1.242384785,3.228443047,0.828297171
103.6695273,57.67458767,127.7117661,38.20857195,35.07097219,56.37384758,47.49881718,43.91155118,64.61987769,0.053811732,1.036024306,3.439590603,0.81573356
111.9836845,60.52972104,130.8867089,39.59201497,32.81690063,58.70115718,49.6604976,41.41215756,65.93004459,0.070221196,1.015940657,3.227856351,0.841987102
114.6132319,59.91082702,120.1081617,33.05154481,31.23050179,53.94458215,43.11025223,41.15092379,60.43791203,0.068250485,1.036458333,3.207097289,0.83328154
116.0399996,55.82104246,129.0456913,36.4659287,30.04884218,54.5735299,46.87225799,40.00189732,61.35800544,0.052333835,1.212989268,3.491921546,0.794162188
97.48824179,57.23692985,123.8119377,34.93660073,33.34872369,54.24594319,43.52804121,42.75680183,61.33342348,0.064039171,1.034880051,3.347393979,0.806041674
95.75423177,49.7168166,125.6628887,39.7055216,31.11212203,55.15295484,46.98972392,39.93461779,61.4884426,0.084572893,0.840909091,3.130363636,0.825870156
98.87459557,62.98691998,129.3690814,38.76240417,35.87227236,58.96832055,46.96941814,42.97699128,67.07505919,0.072054203,1.004813763,3.245749267,0.837985469
114.2834793,69.74357836,133.2243924,27.10397512,34.48831606,57.5482191,37.37230259,41.89579281,65.47986599,0.056937904,1.014362374,3.406873231,0.806859757
115.6501835,56.60779672,130.7437559,32.63595263,28.64202385,55.2638763,43.24600315,37.918611,62.54722761,0.055827629,1.015585543,3.380865219,0.81690748
113.3573232,62.0319405,109.5258148,32.71387178,31.75742088,47.57225474,43.07191848,40.57785776,53.63287326,0.087067513,1.036971275,3.06597383,0.842112498
103.3037603,58.66487137,127.3738262,36.26864615,33.39122907,53.41652245,45.55615228,42.03807275,61.17377746,0.055907001,1.141927083,3.454515069,0.782261246
99.98137626,72.35379182,140.994111,24.44295735,41.15941842,58.03913803,32.92313136,49.11261505,65.1548407,0.042050682,1.450678662,3.679696006,0.765876553
115.8787188,64.97973879,134.8915325,32.0419391,34.8435591,54.1359094,42.79413767,43.62814941,60.31719845,0.048619549,1.379182449,3.488037134,0.792282527
113.379725,53.36932805,130.8783933,38.22771232,29.27001862,56.5868351,48.70722514,39.72623583,64.10520104,0.055886476,0.930239899,3.390410095,0.828960866
113.7601701,50.07390309,107.1904593,38.06918133,28.83652958,49.64708773,48.26848321,39.2691348,56.90922201,0.080485176,0.623145518,3.074371413,0.851003732
92.81798453,64.20982284,129.8841442,36.27195454,39.03884636,58.16459431,43.52506671,45.87985737,66.1951498,0.069338014,0.998895202,3.318163948,0.815953429
115.5479601,57.08277107,126.6306621,33.6760464,27.28061894,51.18878605,44.34429055,36.71108393,57.23927822,0.060644761,1.188289141,3.328627853,0.805981036
113.5678563,49.91733744,112.9889717,37.11765883,25.55558381,46.06529796,47.46510424,36.70701005,51.79049451,0.064868975,0.943734217,3.203578857,0.816404456
93.79890704,61.07502762,132.0272155,41.00371535,38.22417493,63.91538571,47.45169573,44.55471149,70.33328852,0.067044392,0.750591856,3.271440923,0.828712313
112.9576724,61.20936908,124.6167831,34.86653499,32.43505116,52.06063136,45.29326538,40.81339271,58.36812335,0.054334258,1.206952336,3.381352366,0.808517694
112.1854186,71.75451783,119.2253196,33.36306612,38.43110947,52.66405206,43.58962455,44.47703913,59.04704787,0.067315849,1.209714331,3.272754414,0.818929299
114.8457031,54.37909367,117.9421263,27.88711131,28.5790972,49.39411964,38.11413594,39.84197657,55.25566038,0.062667278,1.127170139,3.297485605,0.793498834
111.0899917,64.13736979,142.9614603,35.38289416,35.38360715,57.87792268,45.66921588,43.51081651,65.14631803,0.044988421,1.619949495,3.658977102,0.773959371
112.9984809,68.47348485,132.2762981,34.34650244,40.1005044,59.38564854,44.76783787,48.14683151,65.47544893,0.043022549,1.79983428,3.688209939,0.752912379
114.0787169,57.53884549,130.7644413,36.2364125,33.16014238,56.66511223,46.51872041,42.14837558,62.91921049,0.044400121,1.339804293,3.590066578,0.788285185
114.0686849,79.10903961,151.9535985,31.41900932,38.59036244,57.09041631,42.44526853,45.56670887,64.12585506,0.050135688,1.98208649,3.636069647,0.762376641
114.8558436,74.68889086,127.3609138,29.86260416,38.89493212,53.30607943,40.44378298,46.63650342,59.65370279,0.052159869,1.522885101,3.47850306,0.782403922
114.1383562,77.25378788,133.9427478,31.68632909,39.26187334,53.30089842,42.6140251,45.44385495,60.21981201,0.065619789,1.757181187,3.375970225,0.797996018
114.5982086,85.38817866,141.6698627,31.68083599,44.6657628,58.49092189,42.53235757,50.05901081,65.77611731,0.054013837,2.051886048,3.592553531,0.757673002
96.35792495,68.82725694,139.4114386,29.86320904,41.10953291,58.05899275,38.39361004,47.71114025,65.56430444,0.050515967,1.336332071,3.561927499,0.78188849
114.3761147,75.95064907,134.2264836,30.08970931,39.05085206,55.09069441,41.1664022,45.83583286,61.6909486,0.050746663,1.664614899,3.533206656,0.778566272
114.2896346,74.41750513,143.5789733,32.50739004,43.74806161,58.21793203,43.42561931,49.41223325,65.72857466,0.049232878,1.29000947,3.542937097,0.802512886
115.746074,58.79456676,117.1585286,29.01539972,29.87932043,49.91093761,39.64688537,39.5906487,56.82923203,0.055187034,1.065696023,3.350690059,0.803605751
113.8336884,73.54909446,142.1624349,31.56501265,38.71737253,57.19267086,42.57383913,45.23222641,64.19333528,0.047552645,1.658380682,3.60798381,0.774016987
97.75065104,70.61560922,127.092517,28.76482877,39.98870765,59.90433992,36.98232796,47.07062534,68.11852056,0.079327058,1.117660985,3.260109386,0.82387709
111.3837989,84.28514639,154.231613,34.51430182,47.00235228,59.67659759,45.11150721,52.05202097,67.16841363,0.056144734,1.878196023,3.571656185,0.79500329
113.8704328,72.12234651,142.0881471,30.26279298,38.05631407,57.58981463,41.3764855,45.17963897,64.24876951,0.0448693,1.757891414,3.615947889,0.780407141
106.5346532,82.08630248,145.4442176,39.96982619,44.77048851,57.63132036,50.33155083,50.76809926,65.78983857,0.054482222,1.594223485,3.54839965,0.790538812
114.1829526,83.23660432,143.2915483,26.98074572,42.65579881,57.94322299,37.84954614,48.52066176,65.24709841,0.056292122,1.381036932,3.448358897,0.814103446
111.8626401,83.76463857,144.5331341,36.24544232,43.36750231,57.08008751,47.07113731,48.71876664,64.4988843,0.059072703,1.562460543,3.459555969,0.806885649
115.7243529,67.95007694,128.0114228,33.02645811,37.94032993,55.54598192,44.05435409,45.40614251,62.37760443,0.052042758,1.339370265,3.484117734,0.805775473
115.2543699,61.67910551,128.95785,33.43439692,29.27676056,49.77118819,44.77600503,39.13559133,56.1874308,0.043760603,1.509232955,3.577508576,0.755939318
114.7698074,82.12105429,148.96802,32.95723134,43.64301815,57.94221238,44.32618542,49.02725015,64.16733273,0.046732451,2.129655934,3.692231408,0.764100787
115.6141986,71.22044665,146.7276377,34.95166411,38.80710518,57.5650777,46.27842232,45.24688643,64.17069085,0.045767829,1.716974432,3.630715789,0.784555231
117.0171737,63.90090357,141.1557962,30.35039368,36.73716139,57.14243213,41.75327486,45.45662632,64.25190602,0.046469304,1.779237689,3.641658301,0.771025299
113.4423532,69.34873146,140.1080828,31.17159405,36.84711836,54.27324312,42.9737439,43.98724668,61.80701052,0.056663993,1.304726957,3.465109304,0.796755236
115.7865274,70.2874349,138.1624744,27.99632765,34.50264173,53.5245526,39.1828923,42.73336635,60.61252802,0.047094536,1.524897412,3.56358684,0.778902671
114.2115688,82.43607955,149.9279514,29.28290829,43.38436223,58.37173619,40.77356448,49.9733509,64.55520721,0.042421697,1.870935922,3.697607291,0.764101597
97.10120739,69.25581005,130.0094401,29.44488276,37.78468761,55.50997996,37.91946085,45.23134623,62.67913238,0.062060094,1.207465278,3.368078132,0.803097456
94.74442669,76.67497238,143.4353989,31.09080781,42.88113972,62.87386891,39.09485721,49.09620601,69.82683871,0.052450316,1.375197285,3.534345329,0.794017794
118.7184935,54.63603812,123.8839863,24.63076173,27.67988577,44.56306961,35.37271778,37.55909688,52.90883784,0.077428093,0.904474432,3.152447216,0.827568686
98.29213029,67.25327494,123.4735736,26.42160373,39.09468257,45.30347298,35.88993436,45.03694691,54.82489734,0.080434767,0.983585859,3.16995805,0.821451693
103.4264717,71.94163313,136.9945451,20.17519784,39.76150834,51.64887279,29.3823454,46.61015637,59.29021043,0.061066518,1.03125,3.364645652,0.808106531
112.3361348,72.48715672,144.8785215,36.43892312,42.31625989,55.66484154,47.60783721,48.30662928,62.73612326,0.049666161,1.448429609,3.59898458,0.769256805
